event_id,session_id,user_id,event_name,event_timestamp
E0034143,S006422,U03851,Product View,2025-01-26T15:49:08
E0034144,S006422,U03851,Add to Cart,2025-01-26T15:49:27
E0034145,S006422,U03851,Cart View,2025-01-26T15:49:49
E0034146,S006423,U03851,App Open,2025-05-15T18:40:34
E0034147,S006424,U03852,App Open,2025-02-09T21:15:31
E0034148,S006424,U03852,Search,2025-02-09T21:15:53
E0034149,S006424,U03852,Product View,2025-02-09T21:16:10
E0034150,S006424,U03852,Add to Cart,2025-02-09T21:16:29
E0034151,S006424,U03852,Cart View,2025-02-09T21:16:49
E0034152,S006425,U03853,App Open,2025-02-15T20:22:37
E0034153,S006425,U03853,Search,2025-02-15T20:22:53
E0034154,S006425,U03853,Product View,2025-02-15T20:23:10
E0034155,S006425,U03853,Add to Cart,2025-02-15T20:23:27
E0034156,S006425,U03853,Cart View,2025-02-15T20:23:45
E0034157,S006425,U03853,Checkout Started,2025-02-15T20:24:00
E0034158,S006425,U03853,Payment Attempt,2025-02-15T20:24:19
E0034159,S006425,U03853,Order Completed,2025-02-15T20:24:40
E0034160,S006426,U03853,App Open,2025-06-26T20:50:35
E0034161,S006426,U03853,Search,2025-06-26T20:50:54
E0034162,S006426,U03853,Product View,2025-06-26T20:51:12
E0034163,S006426,U03853,Add to Cart,2025-06-26T20:51:31
E0034164,S006426,U03853,Cart View,2025-06-26T20:51:47
E0034165,S006426,U03853,Checkout Started,2025-06-26T20:52:02
E0034166,S006426,U03853,Payment Attempt,2025-06-26T20:52:20
E0034167,S006427,U03853,App Open,2025-06-23T21:57:37
E0034168,S006427,U03853,Search,2025-06-23T21:57:50
E0034169,S006427,U03853,Product View,2025-06-23T21:58:12
E0034170,S006428,U03854,App Open,2025-02-21T22:35:34
E0034171,S006428,U03854,Search,2025-02-21T22:35:49
E0034172,S006428,U03854,Product View,2025-02-21T22:36:10
E0034173,S006428,U03854,Add to Cart,2025-02-21T22:36:31
E0034174,S006428,U03854,Cart View,2025-02-21T22:36:45
E0034175,S006428,U03854,Checkout Started,2025-02-21T22:37:05
E0034176,S006429,U03854,App Open,2025-04-28T12:10:33
E0034177,S006429,U03854,Search,2025-04-28T12:10:52
E0034178,S006429,U03854,Product View,2025-04-28T12:11:12
E0034179,S006430,U03855,App Open,2025-06-29T19:48:35
E0034180,S006430,U03855,Search,2025-06-29T19:48:55
E0034181,S006430,U03855,Product View,2025-06-29T19:49:06
E0034182,S006430,U03855,Add to Cart,2025-06-29T19:49:26
E0034183,S006430,U03855,Cart View,2025-06-29T19:49:49
E0034184,S006431,U03855,App Open,2025-05-01T14:49:32
E0034185,S006431,U03855,Search,2025-05-01T14:49:49
E0034186,S006431,U03855,Product View,2025-05-01T14:50:10
E0034187,S006431,U03855,Add to Cart,2025-05-01T14:50:26
E0034188,S006431,U03855,Cart View,2025-05-01T14:50:43
E0034189,S006431,U03855,Checkout Started,2025-05-01T14:51:05
E0034190,S006431,U03855,Payment Attempt,2025-05-01T14:51:20
E0034191,S006431,U03855,Order Completed,2025-05-01T14:51:42
E0034192,S006432,U03856,App Open,2025-05-08T13:51:34
E0034193,S006432,U03856,Search,2025-05-08T13:51:51
E0034194,S006432,U03856,Product View,2025-05-08T13:52:13
E0034195,S006432,U03856,Add to Cart,2025-05-08T13:52:24
E0034196,S006432,U03856,Cart View,2025-05-08T13:52:43
E0034197,S006433,U03856,App Open,2025-01-11T07:48:35
E0034198,S006433,U03856,Search,2025-01-11T07:48:48
E0034199,S006433,U03856,Product View,2025-01-11T07:49:11
E0034200,S006433,U03856,Add to Cart,2025-01-11T07:49:25
E0034201,S006433,U03856,Cart View,2025-01-11T07:49:46
E0034202,S006433,U03856,Checkout Started,2025-01-11T07:50:00
E0034203,S006433,U03856,Payment Attempt,2025-01-11T07:50:25
E0034204,S006433,U03856,Order Completed,2025-01-11T07:50:38
E0034205,S006434,U03856,App Open,2025-04-10T19:49:31
E0034206,S006435,U03857,App Open,2025-02-10T07:22:37
E0034207,S006435,U03857,Search,2025-02-10T07:22:49
E0034208,S006435,U03857,Product View,2025-02-10T07:23:10
E0034209,S006435,U03857,Add to Cart,2025-02-10T07:23:30
E0034210,S006435,U03857,Cart View,2025-02-10T07:23:46
E0034211,S006436,U03857,App Open,2025-04-22T16:35:30
E0034212,S006436,U03857,Search,2025-04-22T16:35:54
E0034213,S006437,U03857,App Open,2025-04-24T07:42:35
E0034214,S006437,U03857,Search,2025-04-24T07:42:55
E0034215,S006437,U03857,Product View,2025-04-24T07:43:12
E0034216,S006437,U03857,Add to Cart,2025-04-24T07:43:29
E0034217,S006437,U03857,Cart View,2025-04-24T07:43:44
E0034218,S006438,U03858,App Open,2025-05-20T09:58:30
E0034219,S006438,U03858,Search,2025-05-20T09:58:48
E0034220,S006438,U03858,Product View,2025-05-20T09:59:06
E0034221,S006438,U03858,Add to Cart,2025-05-20T09:59:31
E0034222,S006438,U03858,Cart View,2025-05-20T09:59:47
E0034223,S006438,U03858,Checkout Started,2025-05-20T10:00:02
E0034224,S006438,U03858,Payment Attempt,2025-05-20T10:00:24
E0034225,S006438,U03858,Order Completed,2025-05-20T10:00:40
E0034226,S006439,U03859,App Open,2025-02-09T11:06:33
E0034227,S006439,U03859,Search,2025-02-09T11:06:48
E0034228,S006439,U03859,Product View,2025-02-09T11:07:08
E0034229,S006439,U03859,Add to Cart,2025-02-09T11:07:26
E0034230,S006440,U03860,App Open,2025-06-24T12:20:33
E0034231,S006440,U03860,Search,2025-06-24T12:20:51
E0034232,S006440,U03860,Product View,2025-06-24T12:21:12
E0034233,S006441,U03861,App Open,2025-01-05T10:33:33
E0034234,S006442,U03862,App Open,2025-03-03T18:25:30
E0034235,S006442,U03862,Search,2025-03-03T18:25:52
E0034236,S006442,U03862,Product View,2025-03-03T18:26:09
E0034237,S006443,U03862,App Open,2025-05-30T11:58:35
E0034238,S006443,U03862,Search,2025-05-30T11:58:51
E0034239,S006443,U03862,Product View,2025-05-30T11:59:11
E0034240,S006443,U03862,Add to Cart,2025-05-30T11:59:29
E0034241,S006443,U03862,Cart View,2025-05-30T11:59:45
E0034242,S006443,U03862,Checkout Started,2025-05-30T12:00:02
E0034243,S006443,U03862,Payment Attempt,2025-05-30T12:00:18
E0034244,S006443,U03862,Order Completed,2025-05-30T12:00:43
E0034245,S006444,U03863,App Open,2025-02-07T13:03:37
E0034246,S006444,U03863,Search,2025-02-07T13:03:51
E0034247,S006444,U03863,Product View,2025-02-07T13:04:08
E0034248,S006444,U03863,Add to Cart,2025-02-07T13:04:26
E0034249,S006444,U03863,Cart View,2025-02-07T13:04:49
E0034250,S006445,U03863,App Open,2025-03-28T18:51:37
E0034251,S006445,U03863,Search,2025-03-28T18:51:54
E0034252,S006445,U03863,Product View,2025-03-28T18:52:10
E0034253,S006446,U03863,App Open,2025-06-30T09:41:32
E0034254,S006446,U03863,Search,2025-06-30T09:41:51
E0034255,S006446,U03863,Product View,2025-06-30T09:42:11
E0034256,S006446,U03863,Add to Cart,2025-06-30T09:42:25
E0034257,S006446,U03863,Cart View,2025-06-30T09:42:45
E0034258,S006446,U03863,Checkout Started,2025-06-30T09:43:02
E0034259,S006446,U03863,Payment Attempt,2025-06-30T09:43:20
E0034260,S006446,U03863,Order Completed,2025-06-30T09:43:42
E0034261,S006447,U03864,App Open,2025-05-01T14:30:36
E0034262,S006447,U03864,Search,2025-05-01T14:30:51
E0034263,S006448,U03865,App Open,2025-03-29T07:17:37
E0034264,S006448,U03865,Search,2025-03-29T07:17:49
E0034265,S006448,U03865,Product View,2025-03-29T07:18:13
E0034266,S006448,U03865,Add to Cart,2025-03-29T07:18:31
E0034267,S006448,U03865,Cart View,2025-03-29T07:18:42
E0034268,S006448,U03865,Checkout Started,2025-03-29T07:19:03
E0034269,S006448,U03865,Payment Attempt,2025-03-29T07:19:20
E0034270,S006448,U03865,Order Completed,2025-03-29T07:19:42
E0034271,S006449,U03866,App Open,2025-03-21T15:45:35
E0034272,S006449,U03866,Search,2025-03-21T15:45:49
E0034273,S006449,U03866,Product View,2025-03-21T15:46:11
E0034274,S006449,U03866,Add to Cart,2025-03-21T15:46:30
E0034275,S006449,U03866,Cart View,2025-03-21T15:46:46
E0034276,S006450,U03867,App Open,2025-05-01T07:56:34
E0034277,S006450,U03867,Search,2025-05-01T07:56:49
E0034278,S006450,U03867,Product View,2025-05-01T07:57:13
E0034279,S006450,U03867,Add to Cart,2025-05-01T07:57:28
E0034280,S006450,U03867,Cart View,2025-05-01T07:57:48
E0034281,S006451,U03868,App Open,2025-05-21T19:21:37
E0034282,S006451,U03868,Search,2025-05-21T19:21:50
E0034283,S006451,U03868,Product View,2025-05-21T19:22:06
E0034284,S006452,U03869,App Open,2025-05-08T18:35:35
E0034285,S006452,U03869,Search,2025-05-08T18:35:50
E0034286,S006453,U03870,App Open,2025-01-04T07:55:36
E0034287,S006453,U03870,Search,2025-01-04T07:55:51
E0034288,S006453,U03870,Product View,2025-01-04T07:56:12
E0034289,S006453,U03870,Add to Cart,2025-01-04T07:56:28
E0034290,S006453,U03870,Cart View,2025-01-04T07:56:45
E0034291,S006453,U03870,Checkout Started,2025-01-04T07:57:02
E0034292,S006453,U03870,Payment Attempt,2025-01-04T07:57:23
E0034293,S006453,U03870,Order Completed,2025-01-04T07:57:38
E0034294,S006454,U03871,App Open,2025-06-04T08:04:33
E0034295,S006454,U03871,Search,2025-06-04T08:04:52
E0034296,S006454,U03871,Product View,2025-06-04T08:05:07
E0034297,S006455,U03872,App Open,2025-03-05T22:30:30
E0034298,S006455,U03872,Search,2025-03-05T22:30:50
E0034299,S006455,U03872,Product View,2025-03-05T22:31:13
E0034300,S006455,U03872,Add to Cart,2025-03-05T22:31:31
E0034301,S006455,U03872,Cart View,2025-03-05T22:31:48
E0034302,S006455,U03872,Checkout Started,2025-03-05T22:32:05
E0034303,S006455,U03872,Payment Attempt,2025-03-05T22:32:23
E0034304,S006455,U03872,Order Completed,2025-03-05T22:32:38
E0034305,S006456,U03873,App Open,2025-02-04T09:38:31
E0034306,S006456,U03873,Search,2025-02-04T09:38:48
E0034307,S006456,U03873,Product View,2025-02-04T09:39:11
E0034308,S006456,U03873,Add to Cart,2025-02-04T09:39:27
E0034309,S006456,U03873,Cart View,2025-02-04T09:39:43
E0034310,S006457,U03873,App Open,2025-01-20T16:47:34
E0034311,S006457,U03873,Search,2025-01-20T16:47:55
E0034312,S006457,U03873,Product View,2025-01-20T16:48:12
E0034313,S006457,U03873,Add to Cart,2025-01-20T16:48:29
E0034314,S006457,U03873,Cart View,2025-01-20T16:48:42
E0034315,S006457,U03873,Checkout Started,2025-01-20T16:49:01
E0034316,S006457,U03873,Payment Attempt,2025-01-20T16:49:23
E0034317,S006457,U03873,Order Completed,2025-01-20T16:49:43
E0034318,S006458,U03873,App Open,2025-03-13T14:22:33
E0034319,S006458,U03873,Search,2025-03-13T14:22:54
E0034320,S006458,U03873,Product View,2025-03-13T14:23:08
E0034321,S006458,U03873,Add to Cart,2025-03-13T14:23:25
E0034322,S006458,U03873,Cart View,2025-03-13T14:23:42
E0034323,S006459,U03874,App Open,2025-01-25T17:48:34
E0034324,S006459,U03874,Search,2025-01-25T17:48:50
E0034325,S006459,U03874,Product View,2025-01-25T17:49:11
E0034326,S006459,U03874,Add to Cart,2025-01-25T17:49:25
E0034327,S006459,U03874,Cart View,2025-01-25T17:49:49
E0034328,S006460,U03874,App Open,2025-05-21T09:26:37
E0034329,S006460,U03874,Search,2025-05-21T09:26:52
E0034330,S006460,U03874,Product View,2025-05-21T09:27:09
E0034331,S006460,U03874,Add to Cart,2025-05-21T09:27:29
E0034332,S006460,U03874,Cart View,2025-05-21T09:27:49
E0034333,S006460,U03874,Checkout Started,2025-05-21T09:28:07
E0034334,S006460,U03874,Payment Attempt,2025-05-21T09:28:25
E0034335,S006460,U03874,Order Completed,2025-05-21T09:28:41
E0034336,S006461,U03875,App Open,2025-06-07T16:13:30
E0034337,S006461,U03875,Search,2025-06-07T16:13:52
E0034338,S006461,U03875,Product View,2025-06-07T16:14:06
E0034339,S006461,U03875,Add to Cart,2025-06-07T16:14:27
E0034340,S006461,U03875,Cart View,2025-06-07T16:14:48
E0034341,S006461,U03875,Checkout Started,2025-06-07T16:15:03
E0034342,S006461,U03875,Payment Attempt,2025-06-07T16:15:22
E0034343,S006461,U03875,Order Completed,2025-06-07T16:15:37
E0034344,S006462,U03875,App Open,2025-02-16T19:49:35
E0034345,S006462,U03875,Search,2025-02-16T19:49:54
E0034346,S006462,U03875,Product View,2025-02-16T19:50:11
E0034347,S006463,U03875,App Open,2025-02-23T21:57:30
E0034348,S006464,U03875,App Open,2025-03-04T12:15:35
E0034349,S006464,U03875,Search,2025-03-04T12:15:52
E0034350,S006464,U03875,Product View,2025-03-04T12:16:09
E0034351,S006464,U03875,Add to Cart,2025-03-04T12:16:27
E0034352,S006464,U03875,Cart View,2025-03-04T12:16:48
E0034353,S006465,U03876,App Open,2025-02-19T20:53:33
E0034354,S006465,U03876,Search,2025-02-19T20:53:55
E0034355,S006465,U03876,Product View,2025-02-19T20:54:12
E0034356,S006466,U03877,App Open,2025-05-25T09:33:36
E0034357,S006466,U03877,Search,2025-05-25T09:33:51
E0034358,S006466,U03877,Product View,2025-05-25T09:34:13
E0034359,S006466,U03877,Add to Cart,2025-05-25T09:34:29
E0034360,S006466,U03877,Cart View,2025-05-25T09:34:47
E0034361,S006466,U03877,Checkout Started,2025-05-25T09:35:05
E0034362,S006466,U03877,Payment Attempt,2025-05-25T09:35:25
E0034363,S006467,U03878,App Open,2025-05-23T12:07:30
E0034364,S006468,U03879,App Open,2025-05-14T21:21:31
E0034365,S006469,U03880,App Open,2025-01-29T18:39:30
E0034366,S006469,U03880,Search,2025-01-29T18:39:54
E0034367,S006469,U03880,Product View,2025-01-29T18:40:09
E0034368,S006469,U03880,Add to Cart,2025-01-29T18:40:26
E0034369,S006469,U03880,Cart View,2025-01-29T18:40:49
E0034370,S006469,U03880,Checkout Started,2025-01-29T18:41:06
E0034371,S006469,U03880,Payment Attempt,2025-01-29T18:41:25
E0034372,S006469,U03880,Order Completed,2025-01-29T18:41:42
E0034373,S006470,U03881,App Open,2025-03-04T07:22:31
E0034374,S006470,U03881,Search,2025-03-04T07:22:50
E0034375,S006470,U03881,Product View,2025-03-04T07:23:09
E0034376,S006470,U03881,Add to Cart,2025-03-04T07:23:27
E0034377,S006470,U03881,Cart View,2025-03-04T07:23:42
E0034378,S006470,U03881,Checkout Started,2025-03-04T07:24:00
E0034379,S006471,U03882,App Open,2025-05-19T10:21:36
E0034380,S006471,U03882,Search,2025-05-19T10:21:55
E0034381,S006471,U03882,Product View,2025-05-19T10:22:13
E0034382,S006471,U03882,Add to Cart,2025-05-19T10:22:25
E0034383,S006471,U03882,Cart View,2025-05-19T10:22:48
E0034384,S006471,U03882,Checkout Started,2025-05-19T10:23:07
E0034385,S006471,U03882,Payment Attempt,2025-05-19T10:23:23
E0034386,S006471,U03882,Order Completed,2025-05-19T10:23:39
E0034387,S006472,U03883,App Open,2025-04-10T07:53:37
E0034388,S006472,U03883,Search,2025-04-10T07:53:51
E0034389,S006472,U03883,Product View,2025-04-10T07:54:07
E0034390,S006473,U03883,App Open,2025-04-21T18:10:33
E0034391,S006473,U03883,Search,2025-04-21T18:10:55
E0034392,S006473,U03883,Product View,2025-04-21T18:11:10
E0034393,S006473,U03883,Add to Cart,2025-04-21T18:11:29
E0034394,S006473,U03883,Cart View,2025-04-21T18:11:45
E0034395,S006473,U03883,Checkout Started,2025-04-21T18:12:05
E0034396,S006473,U03883,Payment Attempt,2025-04-21T18:12:22
E0034397,S006473,U03883,Order Completed,2025-04-21T18:12:41
E0034398,S006474,U03883,App Open,2025-06-23T22:38:35
E0034399,S006474,U03883,Search,2025-06-23T22:38:49
E0034400,S006474,U03883,Product View,2025-06-23T22:39:11
E0034401,S006475,U03884,App Open,2025-05-25T15:56:33
E0034402,S006475,U03884,Search,2025-05-25T15:56:55
E0034403,S006475,U03884,Product View,2025-05-25T15:57:07
E0034404,S006475,U03884,Add to Cart,2025-05-25T15:57:28
E0034405,S006475,U03884,Cart View,2025-05-25T15:57:42
E0034406,S006476,U03885,App Open,2025-01-17T17:34:30
E0034407,S006476,U03885,Search,2025-01-17T17:34:55
E0034408,S006476,U03885,Product View,2025-01-17T17:35:12
E0034409,S006477,U03885,App Open,2025-02-12T11:21:30
E0034410,S006477,U03885,Search,2025-02-12T11:21:48
E0034411,S006477,U03885,Product View,2025-02-12T11:22:09
E0034412,S006477,U03885,Add to Cart,2025-02-12T11:22:27
E0034413,S006477,U03885,Cart View,2025-02-12T11:22:44
E0034414,S006477,U03885,Checkout Started,2025-02-12T11:23:04
E0034415,S006477,U03885,Payment Attempt,2025-02-12T11:23:19
E0034416,S006477,U03885,Order Completed,2025-02-12T11:23:42
E0034417,S006478,U03886,App Open,2025-03-23T20:46:35
E0034418,S006478,U03886,Search,2025-03-23T20:46:50
E0034419,S006478,U03886,Product View,2025-03-23T20:47:11
E0034420,S006478,U03886,Add to Cart,2025-03-23T20:47:27
E0034421,S006478,U03886,Cart View,2025-03-23T20:47:48
E0034422,S006479,U03886,App Open,2025-03-14T19:24:34
E0034423,S006479,U03886,Search,2025-03-14T19:24:51
E0034424,S006479,U03886,Product View,2025-03-14T19:25:08
E0034425,S006480,U03886,App Open,2025-02-11T09:46:35
E0034426,S006480,U03886,Search,2025-02-11T09:46:53
E0034427,S006480,U03886,Product View,2025-02-11T09:47:13
E0034428,S006481,U03887,App Open,2025-05-05T18:39:35
E0034429,S006481,U03887,Search,2025-05-05T18:39:49
E0034430,S006481,U03887,Product View,2025-05-05T18:40:06
E0034431,S006481,U03887,Add to Cart,2025-05-05T18:40:25
E0034432,S006481,U03887,Cart View,2025-05-05T18:40:43
E0034433,S006481,U03887,Checkout Started,2025-05-05T18:41:00
E0034434,S006481,U03887,Payment Attempt,2025-05-05T18:41:19
E0034435,S006481,U03887,Order Completed,2025-05-05T18:41:39
E0034436,S006482,U03888,App Open,2025-04-16T20:16:33
E0034437,S006482,U03888,Search,2025-04-16T20:16:55
E0034438,S006482,U03888,Product View,2025-04-16T20:17:12
E0034439,S006482,U03888,Add to Cart,2025-04-16T20:17:25
E0034440,S006482,U03888,Cart View,2025-04-16T20:17:46
E0034441,S006482,U03888,Checkout Started,2025-04-16T20:18:05
E0034442,S006482,U03888,Payment Attempt,2025-04-16T20:18:25
E0034443,S006482,U03888,Order Completed,2025-04-16T20:18:41
E0034444,S006483,U03888,App Open,2025-06-09T07:30:36
E0034445,S006483,U03888,Search,2025-06-09T07:30:49
E0034446,S006483,U03888,Product View,2025-06-09T07:31:10
E0034447,S006484,U03888,App Open,2025-03-20T10:19:32
E0034448,S006484,U03888,Search,2025-03-20T10:19:52
E0034449,S006484,U03888,Product View,2025-03-20T10:20:10
E0034450,S006484,U03888,Add to Cart,2025-03-20T10:20:25
E0034451,S006484,U03888,Cart View,2025-03-20T10:20:48
E0034452,S006484,U03888,Checkout Started,2025-03-20T10:21:02
E0034453,S006484,U03888,Payment Attempt,2025-03-20T10:21:19
E0034454,S006484,U03888,Order Completed,2025-03-20T10:21:43
E0034455,S006485,U03888,App Open,2025-02-25T15:48:35
E0034456,S006485,U03888,Search,2025-02-25T15:48:55
E0034457,S006485,U03888,Product View,2025-02-25T15:49:08
E0034458,S006485,U03888,Add to Cart,2025-02-25T15:49:24
E0034459,S006485,U03888,Cart View,2025-02-25T15:49:43
E0034460,S006486,U03889,App Open,2025-05-13T13:48:31
E0034461,S006486,U03889,Search,2025-05-13T13:48:54
E0034462,S006486,U03889,Product View,2025-05-13T13:49:10
E0034463,S006487,U03889,App Open,2025-03-31T19:53:37
E0034464,S006487,U03889,Search,2025-03-31T19:53:53
E0034465,S006487,U03889,Product View,2025-03-31T19:54:13
E0034466,S006487,U03889,Add to Cart,2025-03-31T19:54:28
E0034467,S006487,U03889,Cart View,2025-03-31T19:54:48
E0034468,S006487,U03889,Checkout Started,2025-03-31T19:55:07
E0034469,S006487,U03889,Payment Attempt,2025-03-31T19:55:25
E0034470,S006487,U03889,Order Completed,2025-03-31T19:55:39
E0034471,S006488,U03890,App Open,2025-04-27T20:54:30
E0034472,S006488,U03890,Search,2025-04-27T20:54:52
E0034473,S006488,U03890,Product View,2025-04-27T20:55:10
E0034474,S006489,U03891,App Open,2025-06-02T22:34:31
E0034475,S006489,U03891,Search,2025-06-02T22:34:50
E0034476,S006489,U03891,Product View,2025-06-02T22:35:09
E0034477,S006490,U03892,App Open,2025-06-06T16:20:31
E0034478,S006490,U03892,Search,2025-06-06T16:20:52
E0034479,S006490,U03892,Product View,2025-06-06T16:21:07
E0034480,S006491,U03893,App Open,2025-04-29T08:45:33
E0034481,S006491,U03893,Search,2025-04-29T08:45:51
E0034482,S006491,U03893,Product View,2025-04-29T08:46:11
E0034483,S006492,U03894,App Open,2025-05-14T08:36:30
E0034484,S006493,U03895,App Open,2025-04-22T19:32:37
E0034485,S006493,U03895,Search,2025-04-22T19:32:53
E0034486,S006494,U03896,App Open,2025-02-26T09:39:30
E0034487,S006494,U03896,Search,2025-02-26T09:39:53
E0034488,S006494,U03896,Product View,2025-02-26T09:40:10
E0034489,S006494,U03896,Add to Cart,2025-02-26T09:40:30
E0034490,S006494,U03896,Cart View,2025-02-26T09:40:42
E0034491,S006495,U03896,App Open,2025-05-25T14:47:35
E0034492,S006495,U03896,Search,2025-05-25T14:47:49
E0034493,S006495,U03896,Product View,2025-05-25T14:48:06
E0034494,S006496,U03897,App Open,2025-05-17T07:46:33
E0034495,S006496,U03897,Search,2025-05-17T07:46:53
E0034496,S006496,U03897,Product View,2025-05-17T07:47:06
E0034497,S006497,U03898,App Open,2025-02-08T21:01:30
E0034498,S006497,U03898,Search,2025-02-08T21:01:49
E0034499,S006497,U03898,Product View,2025-02-08T21:02:11
E0034500,S006497,U03898,Add to Cart,2025-02-08T21:02:31
E0034501,S006497,U03898,Cart View,2025-02-08T21:02:48
E0034502,S006497,U03898,Checkout Started,2025-02-08T21:03:06
E0034503,S006497,U03898,Payment Attempt,2025-02-08T21:03:19
E0034504,S006498,U03899,App Open,2025-03-31T09:21:32
E0034505,S006498,U03899,Search,2025-03-31T09:21:49
E0034506,S006498,U03899,Product View,2025-03-31T09:22:11
E0034507,S006498,U03899,Add to Cart,2025-03-31T09:22:26
E0034508,S006498,U03899,Cart View,2025-03-31T09:22:43
E0034509,S006498,U03899,Checkout Started,2025-03-31T09:23:02
E0034510,S006498,U03899,Payment Attempt,2025-03-31T09:23:22
E0034511,S006498,U03899,Order Completed,2025-03-31T09:23:41
E0034512,S006499,U03899,App Open,2025-03-11T17:47:36
E0034513,S006499,U03899,Search,2025-03-11T17:47:55
E0034514,S006499,U03899,Product View,2025-03-11T17:48:13
E0034515,S006499,U03899,Add to Cart,2025-03-11T17:48:27
E0034516,S006499,U03899,Cart View,2025-03-11T17:48:43
E0034517,S006499,U03899,Checkout Started,2025-03-11T17:49:02
E0034518,S006499,U03899,Payment Attempt,2025-03-11T17:49:18
E0034519,S006499,U03899,Order Completed,2025-03-11T17:49:42
E0034520,S006500,U03900,App Open,2025-05-14T19:47:36
E0034521,S006500,U03900,Search,2025-05-14T19:47:52
E0034522,S006500,U03900,Product View,2025-05-14T19:48:12
E0034523,S006501,U03900,App Open,2025-03-22T22:59:33
E0034524,S006501,U03900,Search,2025-03-22T22:59:55
E0034525,S006501,U03900,Product View,2025-03-22T23:00:11
E0034526,S006502,U03901,App Open,2025-03-08T10:53:31
E0034527,S006502,U03901,Search,2025-03-08T10:53:49
E0034528,S006502,U03901,Product View,2025-03-08T10:54:09
E0034529,S006502,U03901,Add to Cart,2025-03-08T10:54:28
E0034530,S006502,U03901,Cart View,2025-03-08T10:54:47
E0034531,S006502,U03901,Checkout Started,2025-03-08T10:55:06
E0034532,S006503,U03902,App Open,2025-02-22T12:59:33
E0034533,S006503,U03902,Search,2025-02-22T12:59:54
E0034534,S006503,U03902,Product View,2025-02-22T13:00:09
E0034535,S006503,U03902,Add to Cart,2025-02-22T13:00:31
E0034536,S006503,U03902,Cart View,2025-02-22T13:00:43
E0034537,S006503,U03902,Checkout Started,2025-02-22T13:01:00
E0034538,S006503,U03902,Payment Attempt,2025-02-22T13:01:21
E0034539,S006503,U03902,Order Completed,2025-02-22T13:01:41
E0034540,S006504,U03903,App Open,2025-04-14T14:56:37
E0034541,S006504,U03903,Search,2025-04-14T14:56:48
E0034542,S006504,U03903,Product View,2025-04-14T14:57:08
E0034543,S006504,U03903,Add to Cart,2025-04-14T14:57:31
E0034544,S006504,U03903,Cart View,2025-04-14T14:57:42
E0034545,S006504,U03903,Checkout Started,2025-04-14T14:58:05
E0034546,S006504,U03903,Payment Attempt,2025-04-14T14:58:21
E0034547,S006504,U03903,Order Completed,2025-04-14T14:58:38
E0034548,S006505,U03903,App Open,2025-03-09T13:30:33
E0034549,S006505,U03903,Search,2025-03-09T13:30:48
E0034550,S006505,U03903,Product View,2025-03-09T13:31:09
E0034551,S006505,U03903,Add to Cart,2025-03-09T13:31:30
E0034552,S006505,U03903,Cart View,2025-03-09T13:31:42
E0034553,S006505,U03903,Checkout Started,2025-03-09T13:32:01
E0034554,S006505,U03903,Payment Attempt,2025-03-09T13:32:19
E0034555,S006505,U03903,Order Completed,2025-03-09T13:32:41
E0034556,S006506,U03904,App Open,2025-02-21T12:18:33
E0034557,S006506,U03904,Search,2025-02-21T12:18:51
E0034558,S006506,U03904,Product View,2025-02-21T12:19:13
E0034559,S006506,U03904,Add to Cart,2025-02-21T12:19:26
E0034560,S006506,U03904,Cart View,2025-02-21T12:19:49
E0034561,S006507,U03905,App Open,2025-02-27T13:57:30
E0034562,S006507,U03905,Search,2025-02-27T13:57:48
E0034563,S006508,U03906,App Open,2025-04-22T20:20:32
E0034564,S006508,U03906,Search,2025-04-22T20:20:55
E0034565,S006508,U03906,Product View,2025-04-22T20:21:08
E0034566,S006508,U03906,Add to Cart,2025-04-22T20:21:26
E0034567,S006508,U03906,Cart View,2025-04-22T20:21:43
E0034568,S006508,U03906,Checkout Started,2025-04-22T20:22:03
E0034569,S006508,U03906,Payment Attempt,2025-04-22T20:22:20
E0034570,S006508,U03906,Order Completed,2025-04-22T20:22:38
E0034571,S006509,U03906,App Open,2025-01-16T19:27:30
E0034572,S006509,U03906,Search,2025-01-16T19:27:54
E0034573,S006509,U03906,Product View,2025-01-16T19:28:11
E0034574,S006509,U03906,Add to Cart,2025-01-16T19:28:27
E0034575,S006509,U03906,Cart View,2025-01-16T19:28:45
E0034576,S006509,U03906,Checkout Started,2025-01-16T19:29:04
E0034577,S006509,U03906,Payment Attempt,2025-01-16T19:29:22
E0034578,S006509,U03906,Order Completed,2025-01-16T19:29:42
E0034579,S006510,U03907,App Open,2025-04-06T18:50:37
E0034580,S006510,U03907,Search,2025-04-06T18:50:53
E0034581,S006510,U03907,Product View,2025-04-06T18:51:12
E0034582,S006510,U03907,Add to Cart,2025-04-06T18:51:27
E0034583,S006510,U03907,Cart View,2025-04-06T18:51:49
E0034584,S006510,U03907,Checkout Started,2025-04-06T18:52:03
E0034585,S006510,U03907,Payment Attempt,2025-04-06T18:52:22
E0034586,S006511,U03907,App Open,2025-03-31T12:10:36
E0034587,S006511,U03907,Search,2025-03-31T12:10:49
E0034588,S006511,U03907,Product View,2025-03-31T12:11:10
E0034589,S006511,U03907,Add to Cart,2025-03-31T12:11:26
E0034590,S006511,U03907,Cart View,2025-03-31T12:11:47
E0034591,S006511,U03907,Checkout Started,2025-03-31T12:12:00
E0034592,S006511,U03907,Payment Attempt,2025-03-31T12:12:23
E0034593,S006511,U03907,Order Completed,2025-03-31T12:12:37
